load from checkpoint/plane-5crop/k4/best.pth.tar
Train  (('AD', 151), ('CN', 183))
0.0 -1.0 2.0 0.7245491743087769 0.27545082569122314
0.0 -1.0 2.0 0.888451874256134 0.11154810339212418
0.0 -1.0 2.0 0.8969977498054504 0.10300221294164658
0.0 -1.0 2.0 0.8060657978057861 0.19393421709537506
0.0 -1.0 2.0 0.9488485455513 0.05115140229463577
0.0 -1.0 2.0 0.790674090385437 0.20932583510875702
0.0 -1.0 2.0 0.7793633937835693 0.22063663601875305
0.0 -1.0 2.0 0.8825504779815674 0.11744950711727142
0.0 -1.0 2.0 0.8223109841346741 0.17768901586532593
0.0 -1.0 2.0 0.7924648523330688 0.20753516256809235
0.0 -1.0 2.0 0.9213183522224426 0.07868169248104095
0.0 -1.0 2.0 0.8434714674949646 0.1565285176038742
0.0 -1.0 2.0 0.9066751003265381 0.09332484006881714
0.0 -1.0 2.0 0.3613981008529663 0.6386018991470337
0.0 -1.0 2.0 0.919113039970398 0.08088696002960205
0.0 -1.0 2.0 0.7695181369781494 0.23048190772533417
0.0 -1.0 2.0 0.8287400603294373 0.17125993967056274
0.0 -1.0 2.0 0.9576219916343689 0.04237794503569603
0.0 -1.0 2.0 0.9019739031791687 0.0980260819196701
0.0 -1.0 2.0 0.6234705448150635 0.3765294849872589
0.0 -1.0 2.0 0.9053466320037842 0.09465332329273224
0.0 -1.0 2.0 0.8859298825263977 0.11407015472650528
0.0 -1.0 2.0 0.6289681792259216 0.371031790971756
0.0 -1.0 2.0 0.8314581513404846 0.1685418337583542
0.0 -1.0 2.0 0.5687846541404724 0.43121537566185
0.0 -1.0 2.0 0.850265383720398 0.14973461627960205
0.0 -1.0 2.0 0.8137956261634827 0.18620435893535614
0.0 -1.0 2.0 0.9042114019393921 0.0957886204123497
0.0 -1.0 2.0 0.8976169228553772 0.1023830845952034
0.0 -1.0 2.0 0.6320123076438904 0.3679876923561096
0.0 -1.0 2.0 0.9566135406494141 0.043386515229940414
0.0 -1.0 2.0 0.7004451155662537 0.29955485463142395
0.0 -1.0 2.0 0.9053869843482971 0.09461294859647751
0.0 -1.0 2.0 0.8575415015220642 0.14245852828025818
0.0 -1.0 2.0 0.83707195520401 0.1629280000925064
0.0 -1.0 2.0 0.8340004086494446 0.1659996062517166
0.0 -1.0 2.0 0.7595930695533752 0.24040691554546356
0.0 -1.0 2.0 0.8736786246299744 0.12632137537002563
0.0 -1.0 2.0 0.7794778943061829 0.22052209079265594
0.0 -1.0 2.0 0.6999182105064392 0.3000818192958832
0.0 -1.0 2.0 0.9184516072273254 0.08154834061861038
0.0 -1.0 2.0 0.8330057859420776 0.16699427366256714
0.0 -1.0 2.0 0.8951603174209595 0.10483968257904053
0.0 -1.0 2.0 0.8089843392372131 0.19101569056510925
0.0 -1.0 2.0 0.8693884015083313 0.13061153888702393
0.0 -1.0 2.0 0.8991491794586182 0.10085081309080124
0.0 -1.0 2.0 0.8252468705177307 0.1747530847787857
0.0 -1.0 2.0 0.8241485953330994 0.17585137486457825
0.0 -1.0 2.0 0.6687604784965515 0.3312394917011261
0.0 -1.0 2.0 0.7997069954872131 0.20029295980930328
0.0 -1.0 2.0 0.8877238631248474 0.11227612942457199
0.0 -1.0 2.0 0.6804956793785095 0.3195043206214905
0.0 -1.0 2.0 0.8577950596809387 0.1422048658132553
0.0 -1.0 2.0 0.8541967868804932 0.14580316841602325
0.0 -1.0 2.0 0.9136714935302734 0.08632855862379074
0.0 -1.0 2.0 0.8132583498954773 0.18674159049987793
0.0 -1.0 2.0 0.7903894782066345 0.20961055159568787
0.0 -1.0 2.0 0.8469319939613342 0.15306802093982697
0.0 -1.0 2.0 0.8669067025184631 0.13309332728385925
0.0 -1.0 2.0 0.8732755184173584 0.12672443687915802
0.0 -1.0 2.0 0.927487850189209 0.07251214236021042
0.0 -1.0 2.0 0.9713060259819031 0.02869389019906521
0.0 -1.0 2.0 0.8076737523078918 0.19232623279094696
0.0 -1.0 2.0 0.8687238693237305 0.13127607107162476
0.0 -1.0 2.0 0.8514026999473572 0.14859731495380402
0.0 -1.0 2.0 0.841660737991333 0.15833929181098938
0.0 -1.0 2.0 0.8736607432365417 0.12633924186229706
0.0 -1.0 2.0 0.8769018650054932 0.12309815734624863
0.0 -1.0 2.0 0.4032374620437622 0.5967625975608826
0.0 -1.0 2.0 0.896647572517395 0.10335242003202438
0.0 -1.0 2.0 0.8471851348876953 0.1528148502111435
0.0 -1.0 2.0 0.9065006375312805 0.09349939227104187
0.0 -1.0 2.0 0.9438673853874207 0.05613265186548233
0.0 -1.0 2.0 0.780834436416626 0.2191656082868576
0.0 -1.0 2.0 0.9002048969268799 0.0997951403260231
0.0 -1.0 2.0 0.9486989974975586 0.05130096897482872
0.0 -1.0 2.0 0.8530058264732361 0.14699409902095795
0.0 0.0 -2.0 0.93702232837677 0.06297767162322998
0.0 0.0 -2.0 0.9693906903266907 0.030609318986535072
0.0 0.0 -2.0 0.9151811599731445 0.08481886982917786
0.0 0.0 -2.0 0.9612026810646057 0.03879735991358757
0.0 0.0 -2.0 0.9433665871620178 0.05663341283798218
0.0 0.0 -2.0 0.9501562118530273 0.049843769520521164
0.0 0.0 -2.0 0.9592681527137756 0.04073190316557884
0.0 0.0 -2.0 0.928146243095398 0.07185374200344086
0.0 0.0 -2.0 0.9653559327125549 0.03464404121041298
0.0 0.0 -2.0 0.9411760568618774 0.05882389470934868
0.0 0.0 -2.0 0.9547494053840637 0.045250557363033295
0.0 0.0 -2.0 0.9305564165115356 0.06944356858730316
0.0 0.0 -2.0 0.9577197432518005 0.04228021577000618
0.0 0.0 -2.0 0.9287073016166687 0.07129271328449249
0.0 0.0 -2.0 0.9772309064865112 0.022769074887037277
0.0 0.0 -2.0 0.9477716088294983 0.052228402346372604
0.0 0.0 -2.0 0.9594348073005676 0.04056522995233536
0.0 0.0 -2.0 0.9393883347511292 0.06061174347996712
0.0 0.0 -2.0 0.9611378908157349 0.038862138986587524
0.0 0.0 -2.0 0.9335001707077026 0.06649979948997498
0.0 0.0 -2.0 0.9384891986846924 0.06151074543595314
0.0 0.0 -2.0 0.9444072842597961 0.05559266731142998
0.0 0.0 -2.0 0.9672727584838867 0.032727308571338654
0.0 0.0 -2.0 0.9693330526351929 0.030667010694742203
0.0 0.0 -2.0 0.9627147316932678 0.03728526085615158
0.0 0.0 -2.0 0.9491402506828308 0.050859734416007996
0.0 0.0 -2.0 0.9465203881263733 0.053479600697755814
0.0 0.0 -2.0 0.9325131177902222 0.06748685240745544
0.0 0.0 -2.0 0.968847930431366 0.03115207701921463
0.0 0.0 -2.0 0.9079342484474182 0.09206574410200119
0.0 0.0 -2.0 0.9477553367614746 0.0522446408867836
0.0 0.0 -2.0 0.9507330656051636 0.04926688224077225
0.0 0.0 -2.0 0.9338071346282959 0.06619281321763992
0.0 0.0 -2.0 0.9608940482139587 0.03910592943429947
0.0 0.0 -2.0 0.9698763489723206 0.030123692005872726
0.0 0.0 -2.0 0.9434034824371338 0.05659647658467293
0.0 0.0 -2.0 0.9066128730773926 0.09338708221912384
0.0 0.0 -2.0 0.9470406770706177 0.05295931175351143
0.0 0.0 -2.0 0.9735044240951538 0.02649557963013649
0.0 0.0 -2.0 0.9790236949920654 0.02097633108496666
0.0 0.0 -2.0 0.9617498517036438 0.03825018182396889
0.0 0.0 -2.0 0.9591256380081177 0.040874384343624115
0.0 0.0 -2.0 0.9380419254302979 0.06195804849267006
0.0 0.0 -2.0 0.9522789120674133 0.04772111773490906
0.0 0.0 -2.0 0.9538421034812927 0.046157944947481155
0.0 0.0 -2.0 0.8987833857536316 0.10121660679578781
0.0 0.0 -2.0 0.9459881782531738 0.05401185154914856
0.0 0.0 -2.0 0.9599916934967041 0.04000833258032799
0.0 0.0 -2.0 0.9535494446754456 0.04645055532455444
0.0 0.0 -2.0 0.9788094162940979 0.02119065262377262
0.0 0.0 -2.0 0.9428014755249023 0.05719852074980736
0.0 0.0 -2.0 0.9439501166343689 0.0560498870909214
0.0 0.0 -2.0 0.9590567946434021 0.04094325006008148
0.0 0.0 -2.0 0.97525954246521 0.02474048361182213
0.0 0.0 -2.0 0.897737979888916 0.10226206481456757
0.0 0.0 -2.0 0.9648892283439636 0.03511083126068115
0.0 0.0 -2.0 0.9610086679458618 0.03899136185646057
0.0 0.0 -2.0 0.9468857049942017 0.053114306181669235
0.0 0.0 -2.0 0.9561414122581482 0.043858643621206284
0.0 0.0 -2.0 0.9401623606681824 0.059837598353624344
0.0 0.0 -2.0 0.9636889696121216 0.0363110676407814
0.0 0.0 -2.0 0.9502174258232117 0.049782559275627136
0.0 0.0 -2.0 0.9654437899589539 0.03455615043640137
0.0 0.0 -2.0 0.96165531873703 0.0383446142077446
0.0 0.0 -2.0 0.9262784123420715 0.07372155040502548
0.0 0.0 -2.0 0.9263834953308105 0.07361651957035065
0.0 0.0 -2.0 0.9690241813659668 0.030975816771388054
0.0 0.0 -2.0 0.9498005509376526 0.05019942298531532
0.0 0.0 -2.0 0.9518717527389526 0.048128221184015274
0.0 0.0 -2.0 0.9369511604309082 0.0630488470196724
0.0 0.0 -2.0 0.9701001048088074 0.029899897053837776
0.0 0.0 -2.0 0.9588241577148438 0.04117581248283386
0.0 0.0 -2.0 0.9544302821159363 0.045569732785224915
0.0 0.0 -2.0 0.9745153784751892 0.02548464573919773
0.0 0.0 -2.0 0.9731354713439941 0.026864485815167427
0.0 0.0 -2.0 0.9276589155197144 0.07234113663434982
0.0 0.0 -2.0 0.9541389346122742 0.0458611436188221
0.0 0.0 -2.0 0.9505405426025391 0.049459394067525864
0.0 0.0 -2.0 0.9829086065292358 0.017091412097215652
0.0 0.0 -2.0 0.9691022038459778 0.030897783115506172
0.0 0.0 -2.0 0.950483500957489 0.049516480416059494
0.0 0.0 -2.0 0.9578060507774353 0.04219399392604828
0.0 0.0 -2.0 0.9487730264663696 0.051227010786533356
0.0 0.0 -2.0 0.9529991149902344 0.04700092598795891
0.0 0.0 -2.0 0.9543287754058838 0.045671287924051285
0.0 0.0 -2.0 0.9602499604225159 0.03975002095103264
0.0 0.0 -2.0 0.9306154847145081 0.06938452273607254
0.0 0.0 -2.0 0.9470208883285522 0.05297912657260895
0.0 0.0 -2.0 0.9607864022254944 0.03921358287334442
0.0 0.0 -2.0 0.9482258558273315 0.05177413672208786
0.0 0.0 -2.0 0.9763807058334351 0.023619281128048897
0.0 0.0 -2.0 0.9584559798240662 0.041544027626514435
0.0 0.0 -2.0 0.9676461815834045 0.03235381841659546
0.0 0.0 -2.0 0.9363341927528381 0.06366576999425888
0.0 0.0 -2.0 0.9699800610542297 0.030019965022802353
0.0 0.0 -2.0 0.9563572406768799 0.04364277049899101
0.0 0.0 -2.0 0.9700219035148621 0.029978031292557716
0.0 0.0 -2.0 0.9670813679695129 0.03291863575577736
0.0 0.0 -2.0 0.9682239294052124 0.031776055693626404
0.0 0.0 -2.0 0.9450021386146545 0.054997850209474564
0.0 0.0 -1.0 0.9391773343086243 0.06082264333963394
0.0 0.0 -1.0 0.9552721977233887 0.04472782835364342
0.0 0.0 -1.0 0.8896855115890503 0.1103145107626915
0.0 0.0 -1.0 0.9277448654174805 0.07225511223077774
0.0 0.0 -1.0 0.9208881855010986 0.07911177724599838
0.0 0.0 -1.0 0.9524484872817993 0.04755154252052307
0.0 0.0 -1.0 0.9535077214241028 0.046492304652929306
0.0 0.0 -1.0 0.8880908489227295 0.11190913617610931
0.0 0.0 -1.0 0.9604040384292603 0.039595894515514374
0.0 0.0 -1.0 0.8885684013366699 0.11143162101507187
0.0 0.0 -1.0 0.9290766716003418 0.07092338055372238
0.0 0.0 -1.0 0.894583523273468 0.10541654378175735
0.0 0.0 -1.0 0.9517508149147034 0.048249196261167526
0.0 0.0 -1.0 0.8572570085525513 0.14274293184280396
0.0 0.0 -1.0 0.96916663646698 0.03083343617618084
0.0 0.0 -1.0 0.9183402061462402 0.08165976405143738
0.0 0.0 -1.0 0.9360902309417725 0.06390975415706635
0.0 0.0 -1.0 0.9209904670715332 0.0790095403790474
0.0 0.0 -1.0 0.9018996953964233 0.09810024499893188
0.0 0.0 -1.0 0.9058946371078491 0.09410534054040909
0.0 0.0 -1.0 0.9451158046722412 0.0548841618001461
0.0 0.0 -1.0 0.9238073825836182 0.07619263976812363
0.0 0.0 -1.0 0.9484444260597229 0.0515555813908577
0.0 0.0 -1.0 0.9631068706512451 0.03689315542578697
0.0 0.0 -1.0 0.9287091493606567 0.07129085063934326
0.0 0.0 -1.0 0.9514667987823486 0.04853316396474838
0.0 0.0 -1.0 0.9212541580200195 0.07874581962823868
0.0 0.0 -1.0 0.9349356293678284 0.06506434082984924
0.0 0.0 -1.0 0.939193844795227 0.06080617383122444
0.0 0.0 -1.0 0.9031823873519897 0.09681760519742966
0.0 0.0 -1.0 0.9169508814811707 0.08304907381534576
0.0 0.0 -1.0 0.9519274234771729 0.04807264357805252
0.0 0.0 -1.0 0.9351298213005066 0.0648702085018158
0.0 0.0 -1.0 0.9527382850646973 0.047261711210012436
0.0 0.0 -1.0 0.9695443511009216 0.030455652624368668
0.0 0.0 -1.0 0.914762556552887 0.08523739129304886
0.0 0.0 -1.0 0.8325114846229553 0.16748853027820587
0.0 0.0 -1.0 0.9099727272987366 0.09002726525068283
0.0 0.0 -1.0 0.9570286870002747 0.04297133535146713
0.0 0.0 -1.0 0.972735583782196 0.027264369651675224
0.0 0.0 -1.0 0.955748438835144 0.04425155743956566
0.0 0.0 -1.0 0.9511880278587341 0.048812028020620346
0.0 0.0 -1.0 0.9251176714897156 0.07488230615854263
0.0 0.0 -1.0 0.9472349882125854 0.05276499688625336
0.0 0.0 -1.0 0.9143843650817871 0.0856156051158905
0.0 0.0 -1.0 0.8124450445175171 0.1875549703836441
0.0 0.0 -1.0 0.9517039656639099 0.04829605668783188
0.0 0.0 -1.0 0.9017593264579773 0.09824070334434509
0.0 0.0 -1.0 0.9478113055229187 0.05218866467475891
0.0 0.0 -1.0 0.9564015865325928 0.043598443269729614
0.0 0.0 -1.0 0.93870609998703 0.06129392236471176
0.0 0.0 -1.0 0.9278469681739807 0.0721529871225357
0.0 0.0 -1.0 0.920130729675293 0.07986925542354584
0.0 0.0 -1.0 0.963832676410675 0.03616732731461525
0.0 0.0 -1.0 0.8703373074531555 0.1296626776456833
0.0 0.0 -1.0 0.9450600147247314 0.054939985275268555
0.0 0.0 -1.0 0.9371293187141418 0.06287066638469696
0.0 0.0 -1.0 0.9149901866912842 0.08500979095697403
0.0 0.0 -1.0 0.9463455677032471 0.05365437641739845
0.0 0.0 -1.0 0.8891635537147522 0.11083641648292542
0.0 0.0 -1.0 0.9330771565437317 0.06692288815975189
0.0 0.0 -1.0 0.9275543689727783 0.07244563102722168
0.0 0.0 -1.0 0.9166709184646606 0.08332911133766174
0.0 0.0 -1.0 0.9556638598442078 0.04433609917759895
0.0 0.0 -1.0 0.9093242287635803 0.09067578613758087
0.0 0.0 -1.0 0.9121193885803223 0.08788055926561356
0.0 0.0 -1.0 0.955268919467926 0.04473111033439636
0.0 0.0 -1.0 0.9196507334709167 0.08034928888082504
0.0 0.0 -1.0 0.9540517926216125 0.04594820365309715
0.0 0.0 -1.0 0.9022034406661987 0.09779656678438187
0.0 0.0 -1.0 0.9406812787055969 0.05931871756911278
0.0 0.0 -1.0 0.9418109059333801 0.05818905308842659
0.0 0.0 -1.0 0.9522920250892639 0.04770797863602638
0.0 0.0 -1.0 0.9470325708389282 0.05296742171049118
0.0 0.0 -1.0 0.951323926448822 0.04867606237530708
0.0 0.0 -1.0 0.879284679889679 0.12071532011032104
0.0 0.0 -1.0 0.9335535764694214 0.066446453332901
0.0 0.0 -1.0 0.9507885575294495 0.049211423844099045
0.0 0.0 -1.0 0.9870981574058533 0.01290185283869505
0.0 0.0 -1.0 0.949340283870697 0.050659727305173874
0.0 0.0 -1.0 0.9119283556938171 0.08807162940502167
0.0 0.0 -1.0 0.9388105273246765 0.06118946895003319
0.0 0.0 -1.0 0.9387407302856445 0.06125930696725845
0.0 0.0 -1.0 0.9248136281967163 0.07518637925386429
0.0 0.0 -1.0 0.9254655838012695 0.07453440874814987
0.0 0.0 -1.0 0.9454420804977417 0.05455788969993591
0.0 0.0 -1.0 0.9169526100158691 0.08304740488529205
0.0 0.0 -1.0 0.9307753443717957 0.06922471523284912
0.0 0.0 -1.0 0.9253057241439819 0.07469426840543747
0.0 0.0 -1.0 0.9587743282318115 0.04122568294405937
0.0 0.0 -1.0 0.9474489688873291 0.052551060914993286
0.0 0.0 -1.0 0.9309678673744202 0.06903210282325745
0.0 0.0 -1.0 0.9622429609298706 0.0377570278942585
0.0 0.0 -1.0 0.9227749109268188 0.07722512632608414
0.0 0.0 -1.0 0.9462283849716187 0.05377161502838135
0.0 0.0 -1.0 0.9499915838241577 0.05000845342874527
0.0 0.0 -1.0 0.9501554369926453 0.04984455928206444
0.0 0.0 -1.0 0.9390204548835754 0.060979556292295456
0.0 0.0 -1.0 0.9522100687026978 0.04778993874788284
0.0 0.0 -1.0 0.9358669519424438 0.06413305550813675
0.0 0.0 0.0 0.9077320694923401 0.09226793795824051
0.0 0.0 0.0 0.9322841763496399 0.06771588325500488
0.0 0.0 0.0 0.8531308770179749 0.14686913788318634
0.0 0.0 0.0 0.9098973274230957 0.09010273218154907
0.0 0.0 0.0 0.9326474666595459 0.0673525482416153
0.0 0.0 0.0 0.9217549562454224 0.07824502885341644
0.0 0.0 0.0 0.938652515411377 0.06134746968746185
0.0 0.0 0.0 0.8826743960380554 0.11732558906078339
0.0 0.0 0.0 0.9665918350219727 0.033408183604478836
0.0 0.0 0.0 0.8205466866493225 0.1794532686471939
0.0 0.0 0.0 0.9034931659698486 0.09650682657957077
0.0 0.0 0.0 0.882354736328125 0.11764528602361679
0.0 0.0 0.0 0.9292277097702026 0.07077229022979736
0.0 0.0 0.0 0.8692198395729065 0.13078011572360992
0.0 0.0 0.0 0.9648924469947815 0.03510754555463791
0.0 0.0 0.0 0.8981560468673706 0.1018439382314682
0.0 0.0 0.0 0.927737832069397 0.07226217538118362
0.0 0.0 0.0 0.9033523797988892 0.09664762020111084
0.0 0.0 0.0 0.9026346206665039 0.09736533463001251
0.0 0.0 0.0 0.8994342684745789 0.10056570917367935
0.0 0.0 0.0 0.9443798661231995 0.055620115250349045
0.0 0.0 0.0 0.929064929485321 0.07093504816293716
0.0 0.0 0.0 0.9567612409591675 0.043238721787929535
0.0 0.0 0.0 0.9146512746810913 0.0853487104177475
0.0 0.0 0.0 0.9169949889183044 0.08300498127937317
0.0 0.0 0.0 0.9353431463241577 0.06465686857700348
0.0 0.0 0.0 0.9044324159622192 0.09556755423545837
0.0 0.0 0.0 0.9502114057540894 0.049788568168878555
0.0 0.0 0.0 0.8957261443138123 0.10427388548851013
0.0 0.0 0.0 0.816340982913971 0.18365901708602905
0.0 0.0 0.0 0.9234895706176758 0.0765104815363884
0.0 0.0 0.0 0.9047176241874695 0.09528238326311111
0.0 0.0 0.0 0.9086655974388123 0.09133445471525192
0.0 0.0 0.0 0.9366660714149475 0.06333395093679428
0.0 0.0 0.0 0.931792676448822 0.06820733845233917
0.0 0.0 0.0 0.8991208672523499 0.10087908804416656
0.0 0.0 0.0 0.8255250453948975 0.17447493970394135
0.0 0.0 0.0 0.9198323488235474 0.08016768842935562
0.0 0.0 0.0 0.9126346111297607 0.08736540377140045
0.0 0.0 0.0 0.9005104899406433 0.09948956221342087
0.0 0.0 0.0 0.961590051651001 0.03840993717312813
0.0 0.0 0.0 0.9402983784675598 0.05970163643360138
0.0 0.0 0.0 0.8891141414642334 0.1108858734369278
0.0 0.0 0.0 0.9064286351203918 0.09357142448425293
0.0 0.0 0.0 0.8099191784858704 0.1900808960199356
0.0 0.0 0.0 0.7573338150978088 0.24266618490219116
0.0 0.0 0.0 0.921582818031311 0.07841720432043076
0.0 0.0 0.0 0.8977634906768799 0.10223644971847534
0.0 0.0 0.0 0.9109907746315002 0.08900925517082214
0.0 0.0 0.0 0.9068636894226074 0.09313633292913437
0.0 0.0 0.0 0.929271399974823 0.07072858512401581
0.0 0.0 0.0 0.9289002418518066 0.07109976559877396
0.0 0.0 0.0 0.8761044144630432 0.1238955482840538
0.0 0.0 0.0 0.9626510739326477 0.037348903715610504
0.0 0.0 0.0 0.7886539697647095 0.21134600043296814
0.0 0.0 0.0 0.9324535131454468 0.06754647940397263
0.0 0.0 0.0 0.9111413955688477 0.08885866403579712
0.0 0.0 0.0 0.8782332539558411 0.12176674604415894
0.0 0.0 0.0 0.9024722576141357 0.09752767533063889
0.0 0.0 0.0 0.8398252725601196 0.16017480194568634
0.0 0.0 0.0 0.9203553199768066 0.07964465767145157
0.0 0.0 0.0 0.8812205195426941 0.11877944320440292
0.0 0.0 0.0 0.8691835999488831 0.13081640005111694
0.0 0.0 0.0 0.927298367023468 0.07270168513059616
0.0 0.0 0.0 0.8319630026817322 0.16803695261478424
0.0 0.0 0.0 0.9060903191566467 0.09390967339277267
0.0 0.0 0.0 0.9173558354377747 0.08264418691396713
0.0 0.0 0.0 0.925305962562561 0.07469402253627777
0.0 0.0 0.0 0.9352822303771973 0.06471776217222214
0.0 0.0 0.0 0.8955278992652893 0.1044721007347107
0.0 0.0 0.0 0.8914496302604675 0.10855036228895187
0.0 0.0 0.0 0.8936690092086792 0.10633101314306259
0.0 0.0 0.0 0.9323091506958008 0.06769087165594101
0.0 0.0 0.0 0.9466552138328552 0.053344808518886566
0.0 0.0 0.0 0.920869767665863 0.07913022488355637
0.0 0.0 0.0 0.8621774315834045 0.13782255351543427
0.0 0.0 0.0 0.8953177332878113 0.10468227416276932
0.0 0.0 0.0 0.9356344938278198 0.06436547636985779
0.0 0.0 0.0 0.9767343997955322 0.023265600204467773
0.0 0.0 0.0 0.9011752605438232 0.09882476925849915
0.0 0.0 0.0 0.8934856653213501 0.10651439428329468
0.0 0.0 0.0 0.937853991985321 0.062145963311195374
0.0 0.0 0.0 0.9247288107872009 0.07527121156454086
0.0 0.0 0.0 0.9247584939002991 0.07524149864912033
0.0 0.0 0.0 0.9593890309333801 0.04061098024249077
0.0 0.0 0.0 0.8831995129585266 0.1168004646897316
0.0 0.0 0.0 0.9255850911140442 0.07441491633653641
0.0 0.0 0.0 0.9040574431419373 0.09594257175922394
0.0 0.0 0.0 0.855644941329956 0.14435505867004395
0.0 0.0 0.0 0.9355496764183044 0.06445037573575974
0.0 0.0 0.0 0.9186413288116455 0.0813586562871933
0.0 0.0 0.0 0.8427572250366211 0.15724274516105652
0.0 0.0 0.0 0.9469160437583923 0.05308396741747856
0.0 0.0 0.0 0.9190206527709961 0.0809793546795845
0.0 0.0 0.0 0.909705400466919 0.09029458463191986
0.0 0.0 0.0 0.9539454579353333 0.04605456441640854
0.0 0.0 0.0 0.9318533539772034 0.06814669072628021
0.0 0.0 0.0 0.9440560340881348 0.05594402924180031
0.0 0.0 0.0 0.958092451095581 0.041907522827386856
0.0 0.0 0.0 0.8871352672576904 0.11286476254463196
0.0 0.0 1.0 0.7812517881393433 0.21874824166297913
0.0 0.0 1.0 0.9111067056655884 0.08889330923557281
0.0 0.0 1.0 0.8007241487503052 0.19927582144737244
0.0 0.0 1.0 0.7856648564338684 0.214335098862648
0.0 0.0 1.0 0.8994999527931213 0.10050003975629807
0.0 0.0 1.0 0.8442193865776062 0.15578055381774902
0.0 0.0 1.0 0.9134307503700256 0.08656924217939377
0.0 0.0 1.0 0.8298653364181519 0.17013467848300934
0.0 0.0 1.0 0.962530791759491 0.03746921196579933
0.0 0.0 1.0 0.7503244876861572 0.24967558681964874
0.0 0.0 1.0 0.7310714721679688 0.26892855763435364
0.0 0.0 1.0 0.8266638517379761 0.17333607375621796
0.0 0.0 1.0 0.8915948867797852 0.10840515047311783
0.0 0.0 1.0 0.8106165528297424 0.18938341736793518
0.0 0.0 1.0 0.9486857652664185 0.051314208656549454
0.0 0.0 1.0 0.8316548466682434 0.1683451384305954
0.0 0.0 1.0 0.8687835931777954 0.1312163770198822
0.0 0.0 1.0 0.7829866409301758 0.21701335906982422
0.0 0.0 1.0 0.775440514087677 0.224559485912323
0.0 0.0 1.0 0.866109311580658 0.13389070332050323
0.0 0.0 1.0 0.8871086835861206 0.11289136111736298
0.0 0.0 1.0 0.89752596616745 0.10247407108545303
0.0 0.0 1.0 0.9086639881134033 0.09133602678775787
0.0 0.0 1.0 0.8724886775016785 0.12751133739948273
0.0 0.0 1.0 0.8857192397117615 0.11428078263998032
0.0 0.0 1.0 0.9143760800361633 0.0856238603591919
0.0 0.0 1.0 0.8219517469406128 0.17804820835590363
0.0 0.0 1.0 0.9174331426620483 0.08256682008504868
0.0 0.0 1.0 0.7944713234901428 0.20552867650985718
0.0 0.0 1.0 0.7555444836616516 0.2444555014371872
0.0 0.0 1.0 0.9075312614440918 0.09246876090765
0.0 0.0 1.0 0.8569068908691406 0.14309313893318176
0.0 0.0 1.0 0.8631644248962402 0.13683560490608215
0.0 0.0 1.0 0.9101057052612305 0.08989430963993073
0.0 0.0 1.0 0.898736298084259 0.1012636348605156
0.0 0.0 1.0 0.7978804707527161 0.20211954414844513
0.0 0.0 1.0 0.8055405020713806 0.194459468126297
0.0 0.0 1.0 0.8200369477272034 0.17996303737163544
0.0 0.0 1.0 0.8452025055885315 0.1547975242137909
0.0 0.0 1.0 0.8866363167762756 0.11336363852024078
0.0 0.0 1.0 0.9491657018661499 0.050834253430366516
0.0 0.0 1.0 0.901229202747345 0.09877082705497742
0.0 0.0 1.0 0.8374454975128174 0.16255445778369904
0.0 0.0 1.0 0.8641875386238098 0.1358124017715454
0.0 0.0 1.0 0.7215243577957153 0.27847564220428467
0.0 0.0 1.0 0.7459082007408142 0.2540917992591858
0.0 0.0 1.0 0.8410822749137878 0.15891773998737335
0.0 0.0 1.0 0.8627086281776428 0.13729135692119598
0.0 0.0 1.0 0.8303477168083191 0.16965225338935852
0.0 0.0 1.0 0.8925153613090515 0.10748462378978729
0.0 0.0 1.0 0.8781458735466003 0.12185414135456085
0.0 0.0 1.0 0.9178486466407776 0.08215130865573883
0.0 0.0 1.0 0.837843656539917 0.16215632855892181
0.0 0.0 1.0 0.9600881338119507 0.039911869913339615
0.0 0.0 1.0 0.6187962293624878 0.381203830242157
0.0 0.0 1.0 0.876697838306427 0.123302161693573
0.0 0.0 1.0 0.8605068325996399 0.13949309289455414
0.0 0.0 1.0 0.7791252732276917 0.22087472677230835
0.0 0.0 1.0 0.8471634984016418 0.15283647179603577
0.0 0.0 1.0 0.7407405972480774 0.2592594027519226
0.0 0.0 1.0 0.9039241671562195 0.09607583284378052
0.0 0.0 1.0 0.7694531083106995 0.23054684698581696
0.0 0.0 1.0 0.8177765011787415 0.18222352862358093
0.0 0.0 1.0 0.9077260494232178 0.09227388352155685
0.0 0.0 1.0 0.7891362309455872 0.21086382865905762
0.0 0.0 1.0 0.8174529075622559 0.18254710733890533
0.0 0.0 1.0 0.8599404096603394 0.14005960524082184
0.0 0.0 1.0 0.8849364519119263 0.1150636076927185
0.0 0.0 1.0 0.9224163293838501 0.07758373767137527
0.0 0.0 1.0 0.7654281258583069 0.23457184433937073
0.0 0.0 1.0 0.8018912076950073 0.1981087476015091
0.0 0.0 1.0 0.8443237543106079 0.15567630529403687
0.0 0.0 1.0 0.8321792483329773 0.1678207963705063
0.0 0.0 1.0 0.888526201248169 0.11147383600473404
0.0 0.0 1.0 0.8786949515342712 0.12130507081747055
0.0 0.0 1.0 0.7942351698875427 0.20576481521129608
0.0 0.0 1.0 0.8163544535636902 0.18364551663398743
0.0 0.0 1.0 0.9114648103713989 0.08853521198034286
0.0 0.0 1.0 0.9368146061897278 0.0631854310631752
0.0 0.0 1.0 0.8442960977554321 0.1557038575410843
0.0 0.0 1.0 0.8251572251319885 0.17484277486801147
